time,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,meas_x,meas_y,meas_z,gnss_error_mag,wind_x,wind_y,wind_z,wind_mag,rep_force_mag,nearest_neighbor_dist,target_x,target_y,target_z,tracking_error_mag,collision_flag
15.766,85.0262,-92.5203,-155.6837,0.0365,-54.6079,-38.0542,85.8504,-87.0881,-150.6424,7.4567,0.0011,-0.0037,0.0053,0.0066,0.0,100.0,0.125,0.125,1.0,200.8511,0
15.808,85.0348,-94.8059,-157.2451,0.3635,-55.0471,-37.0018,85.8861,-89.693,-152.6086,6.9544,0.0006,0.0032,-0.0001,0.0032,0.0,100.0,0.125,0.125,1.0,203.1331,0
15.85,85.0601,-97.1083,-158.7633,0.8281,-55.4227,-35.9792,85.9027,-91.3546,-153.7016,7.7094,-0.0025,0.005,-0.0029,0.0063,0.0,100.0,0.125,0.125,1.0,205.4084,0
15.891,85.1079,-99.4252,-160.2399,1.4259,-55.7446,-35.0037,86.0009,-94.5452,-155.9066,6.587,0.0008,-0.0046,-0.0008,0.0047,0.0,100.0,0.125,0.125,1.0,207.6791,0
15.933,85.1835,-101.7544,-161.6772,2.1505,-56.0235,-34.0905,86.057,-96.2283,-156.9375,7.3325,0.0013,0.002,0.0124,0.0126,0.0,100.0,0.125,0.125,1.0,209.9481,0
15.974,85.292,-104.0944,-163.0782,2.994,-56.2703,-33.2525,86.134,-97.9186,-157.9444,8.075,-0.0043,-0.0032,0.0041,0.0067,0.0,100.0,0.125,0.125,1.0,212.2186,0
16.016,85.4382,-106.4443,-164.4461,3.9474,-56.4961,-32.5003,86.3276,-101.1494,-160.0388,6.9463,0.003,-0.0006,-0.006,0.0067,0.0,100.0,0.125,0.125,1.0,214.4942,0
16.058,85.6206,-108.8011,-165.7902,4.5856,-56.5655,-32.2143,86.4625,-102.8514,-161.0015,7.6837,-0.0012,-0.006,0.0053,0.0081,0.0,100.0,0.125,0.125,1.0,216.7796,0
16.099,85.8193,-111.157,-167.134,4.9202,-56.523,-32.2842,86.6248,-105.5768,-162.7202,7.1603,0.0081,-0.0141,-0.0069,0.0177,0.0,100.0,0.125,0.125,1.0,219.0804,0
16.141,86.0325,-113.5111,-168.4813,5.2806,-56.4784,-32.3801,86.8334,-107.8432,-164.014,7.2611,-0.0074,0.001,-0.0029,0.008,0.0,100.0,0.125,0.125,1.0,221.3982,0
16.182,86.2612,-115.8633,-169.8332,5.6649,-56.4337,-32.5037,87.0603,-110.5158,-165.7279,6.7888,0.0012,0.0022,0.0054,0.0059,0.0,100.0,0.125,0.125,1.0,223.7336,0
16.224,86.5065,-118.2138,-171.1909,6.0713,-56.3909,-32.6562,87.2396,-112.2113,-166.7067,7.5283,-0.0015,0.0008,-0.0047,0.005,0.0,100.0,0.125,0.125,1.0,226.0874,0
16.266,86.7692,-120.5625,-172.5557,6.498,-56.352,-32.8388,87.4962,-114.4703,-168.0186,7.6307,-0.0017,0.0039,-0.0045,0.0062,0.0,100.0,0.125,0.125,1.0,228.4606,0
16.307,87.0501,-122.9097,-173.9287,6.9429,-56.3192,-33.0525,87.8067,-118.0522,-170.2882,6.1173,0.0009,0.0028,0.0073,0.0079,0.0,100.0,0.125,0.125,1.0,230.854,0
16.349,87.3499,-125.2557,-175.3114,7.404,-56.2943,-33.298,88.0239,-119.744,-171.2862,6.8583,-0.0018,-0.0072,-0.0065,0.0099,0.0,100.0,0.125,0.125,1.0,233.2686,0
16.39,87.6692,-127.6009,-176.7051,7.879,-56.2795,-33.5762,88.333,-121.9991,-172.6277,6.9604,0.0002,-0.0076,0.0075,0.0107,0.0,100.0,0.125,0.125,1.0,235.7054,0
16.432,88.0086,-129.9458,-178.1112,8.3657,-56.2766,-33.8876,88.58,-123.69,-173.643,7.7088,-0.0039,0.0037,0.0096,0.011,0.0,100.0,0.125,0.125,1.0,238.1654,0
16.474,88.3685,-132.2909,-179.5309,8.8616,-56.2877,-34.2324,88.8402,-125.381,-174.6671,8.4632,-0.0006,-0.0027,-0.0029,0.004,0.0,100.0,0.125,0.125,1.0,240.6497,0
16.515,88.7492,-134.6367,-180.9658,9.3642,-56.3146,-34.6109,89.4552,-129.7363,-177.4474,6.0739,-0.0038,0.0018,0.0127,0.0133,0.0,100.0,0.125,0.125,1.0,243.1595,0
16.557,89.151,-136.9841,-182.4173,9.8706,-56.3592,-35.0229,89.7467,-131.4281,-178.4959,6.8266,-0.0002,-0.001,-0.0097,0.0097,0.0,100.0,0.125,0.125,1.0,245.6958,0
16.598,89.5739,-139.3338,-183.8867,10.3781,-56.4233,-35.4682,90.052,-133.1212,-179.5559,7.5882,-0.0021,0.0071,-0.0023,0.0078,0.0,100.0,0.125,0.125,1.0,248.2599,0
16.64,90.0179,-141.6867,-185.3753,10.8836,-56.5086,-35.946,90.4803,-135.3818,-180.9886,7.6947,-0.0015,0.0042,0.0005,0.0045,0.0,100.0,0.125,0.125,1.0,250.8527,0
16.682,90.4829,-144.0436,-186.8847,11.384,-56.6165,-36.4554,90.8173,-137.0803,-182.0785,8.4675,0.0045,0.0097,-0.0064,0.0125,0.0,100.0,0.125,0.125,1.0,253.4754,0
16.723,90.9686,-146.4056,-188.4159,11.8763,-56.7485,-36.995,91.3273,-140.0908,-183.9982,7.715,0.0028,-0.0081,-0.0084,0.012,0.0,100.0,0.125,0.125,1.0,256.1292,0
16.765,91.4745,-148.7736,-189.9703,12.3573,-56.9059,-37.563,91.8176,-142.3704,-185.4961,7.819,0.0024,0.0025,0.0066,0.0074,0.0,100.0,0.125,0.125,1.0,258.8149,0
16.806,92.0001,-151.1488,-191.5489,12.8241,-57.0896,-38.1574,92.2003,-144.0855,-186.6378,8.6052,0.0034,-0.0036,-0.0136,0.0144,0.0,100.0,0.125,0.125,1.0,261.5337,0
16.848,92.5448,-153.5323,-193.1529,13.2736,-57.3003,-38.7757,92.8883,-147.9259,-189.2007,6.868,0.0068,-0.0006,-0.0036,0.0077,0.0,100.0,0.125,0.125,1.0,264.2865,0
16.89,93.1078,-155.9252,-194.7832,13.7033,-57.5387,-39.415,93.4328,-150.2281,-190.7708,6.9757,0.0025,0.0044,0.0027,0.0057,0.0,100.0,0.125,0.125,1.0,267.074,0
16.931,93.6882,-158.3286,-196.4405,14.1106,-57.805,-40.0722,93.8545,-151.9627,-191.9688,7.7813,0.0036,-0.0066,-0.0066,0.01,0.0,100.0,0.125,0.125,1.0,269.8969,0
16.973,94.285,-160.7438,-198.1255,14.4935,-58.0992,-40.744,94.2869,-153.7048,-193.1846,8.6,0.0035,0.0007,-0.0055,0.0066,0.0,100.0,0.125,0.125,1.0,272.756,0
17.014,94.8972,-163.1719,-199.8388,14.8501,-58.4212,-41.4267,95.0843,-157.3677,-195.7149,7.1224,0.0051,0.0063,-0.0087,0.0119,0.0,100.0,0.125,0.125,1.0,275.6517,0
17.056,95.5235,-165.614,-201.5807,15.1791,-58.7705,-42.1167,95.5365,-159.1295,-196.9749,7.9537,-0.0024,0.0026,-0.0013,0.0038,0.0,100.0,0.125,0.125,1.0,278.5843,0
17.098,96.163,-168.0713,-203.3514,15.4794,-59.1462,-42.8101,95.9974,-160.901,-198.2536,8.7993,0.0074,0.0,-0.0012,0.0075,0.0,100.0,0.125,0.125,1.0,281.5542,0
17.139,96.8143,-170.5448,-205.1511,15.7505,-59.5477,-43.5031,97.0973,-165.4737,-201.491,6.2604,0.0019,-0.001,0.0019,0.0029,0.0,100.0,0.125,0.125,1.0,284.5615,0
17.181,97.4762,-173.0357,-206.9795,15.9923,-59.9736,-44.192,97.5759,-167.2741,-202.8131,7.1109,0.0052,-0.0101,0.0055,0.0127,0.0,100.0,0.125,0.125,1.0,287.6062,0
17.222,98.1475,-175.5448,-208.8365,16.205,-60.4228,-44.8732,98.0608,-169.0862,-204.1538,7.978,0.0043,0.0039,0.009,0.0107,0.0,100.0,0.125,0.125,1.0,290.6882,0
17.264,98.827,-178.0731,-210.7216,16.3891,-60.8939,-45.5433,98.7158,-171.5218,-205.9699,8.0939,-0.0007,-0.0119,0.01,0.0155,0.0,100.0,0.125,0.125,1.0,293.8073,0
17.306,99.5136,-180.6216,-212.6343,16.5458,-61.3854,-46.1989,99.2125,-173.3635,-207.353,8.9812,0.0001,0.0026,0.0005,0.0026,0.0,100.0,0.125,0.125,1.0,296.963,0
17.347,100.2061,-183.1909,-214.574,16.6762,-61.8955,-46.8373,100.015,-176.6653,-209.7386,8.1241,-0.0051,-0.002,-0.0089,0.0105,0.0,100.0,0.125,0.125,1.0,300.1551,0
17.389,100.9034,-185.7819,-216.5398,16.7819,-62.4227,-47.4557,100.9239,-180.1444,-212.3062,7.0502,-0.0009,0.0012,-0.0125,0.0126,0.0,100.0,0.125,0.125,1.0,303.383,0
17.43,101.6046,-188.3953,-218.5308,16.8646,-62.9652,-48.0517,101.4315,-182.0318,-213.7472,7.9629,-0.0011,0.0002,-0.0085,0.0085,0.0,100.0,0.125,0.125,1.0,306.646,0
17.472,102.3088,-191.0315,-220.5462,16.9264,-63.5213,-48.6234,101.9412,-183.934,-215.204,8.8909,-0.0052,-0.0021,0.0046,0.0073,0.0,100.0,0.125,0.125,1.0,309.9436,0
17.514,103.0156,-193.6957,-222.5846,17.0123,-64.515,-49.1446,102.6233,-186.4966,-217.1698,9.0166,-0.0027,0.0035,0.0016,0.0047,0.0,100.0,0.125,0.125,1.0,313.2778,0
17.555,103.7274,-196.4243,-224.6413,17.1335,-66.2872,-49.5217,103.4987,-190.01,-219.7033,8.0981,-0.001,-0.0044,-0.0151,0.0157,0.0,100.0,0.125,0.125,1.0,316.6687,0
17.597,104.4431,-199.2271,-226.7112,17.2067,-68.0695,-49.7893,104.2523,-193.069,-221.9291,7.7992,0.0003,-0.0031,0.0015,0.0035,0.0,100.0,0.125,0.125,1.0,320.1186,0
17.638,105.161,-202.1042,-228.7897,17.2429,-69.853,-49.9452,104.9445,-195.8437,-223.9302,7.9282,-0.0011,-0.0092,0.0065,0.0113,0.0,100.0,0.125,0.125,1.0,323.6241,0
17.68,105.8798,-205.0555,-230.8721,17.2535,-71.6291,-49.9891,105.4645,-197.9808,-225.4346,8.9326,-0.0023,0.002,-0.0018,0.0035,0.0,100.0,0.125,0.125,1.0,327.1816,0
17.722,106.5986,-208.0805,-232.9539,17.2496,-73.3903,-49.9227,105.9845,-200.1658,-226.939,9.9599,-0.0018,0.005,0.0023,0.0058,0.0,100.0,0.125,0.125,1.0,330.7878,0
17.763,107.3172,-211.1784,-235.0304,17.242,-75.1298,-49.7494,107.0272,-204.7508,-230.0782,8.1192,-0.0022,0.0016,0.0071,0.0076,0.0,100.0,0.125,0.125,1.0,334.4392,0
17.805,108.0355,-214.3481,-237.0973,17.2413,-76.8419,-49.4746,107.8335,-208.1357,-232.3493,7.8217,0.0075,-0.0053,0.0034,0.0098,0.0,100.0,0.125,0.125,1.0,338.1327,0
17.846,108.7542,-217.5885,-239.1506,17.257,-78.522,-49.1048,108.3524,-210.4784,-233.8318,8.8885,-0.0035,0.0046,0.0045,0.0073,0.0,100.0,0.125,0.125,1.0,341.8651,0
17.888,109.4741,-220.8981,-241.1864,17.2977,-80.1667,-48.6478,109.0454,-213.6719,-235.7914,9.0282,-0.0031,0.0002,0.0027,0.0042,0.0,100.0,0.125,0.125,1.0,345.6337,0
17.93,110.1964,-224.2753,-243.2014,17.3708,-81.7741,-48.1122,109.5667,-216.1183,-237.2457,10.1195,0.0026,-0.004,-0.0008,0.0048,0.0,100.0,0.125,0.125,1.0,349.436,0
17.971,110.9226,-227.7187,-245.1924,17.4824,-83.3435,-47.5071,110.0903,-218.6077,-238.6848,11.2273,0.0029,0.0077,0.0085,0.0118,0.0,100.0,0.125,0.125,1.0,353.2698,0
18.013,111.6544,-231.2265,-247.1568,17.6372,-84.8754,-46.8414,111.4282,-224.8692,-242.4846,7.8928,-0.0012,0.0022,0.0075,0.0079,0.0,100.0,0.125,0.125,1.0,357.1332,0
18.054,112.3937,-234.7974,-249.0923,17.8383,-86.3712,-46.1241,111.9617,-227.4547,-243.8772,9.0166,0.0026,0.0042,0.0096,0.0108,0.0,100.0,0.125,0.125,1.0,361.0249,0
18.096,113.1424,-238.4296,-250.997,18.071,-87.7972,-45.3946,112.5013,-230.0802,-245.2498,10.1564,0.0005,0.0004,-0.0051,0.0051,0.0,100.0,0.125,0.125,1.0,364.9435,0
18.138,113.8956,-242.1039,-252.8847,18.0597,-88.4222,-45.2923,113.2266,-233.6285,-247.0589,10.3064,0.0054,0.0031,-0.0068,0.0092,0.0,100.0,0.125,0.125,1.0,368.8849,0
18.179,114.6472,-245.7997,-254.7712,18.0235,-88.9219,-45.2576,114.1739,-238.0734,-249.5562,9.3335,0.0022,0.008,-0.0035,0.009,0.0,100.0,0.125,0.125,1.0,372.8447,0
18.221,115.3987,-249.5199,-256.6517,18.1004,-89.7258,-44.8732,114.7166,-240.7597,-250.9145,10.4939,0.0023,0.0013,0.0051,0.0058,0.0,100.0,0.125,0.125,1.0,376.8222,0
18.262,116.159,-253.2876,-258.4991,18.3589,-90.9826,-43.8887,115.4476,-244.3856,-252.6969,10.6498,-0.0003,-0.0142,-0.01,0.0174,0.0,100.0,0.125,0.125,1.0,380.8171,0
18.304,116.9287,-257.1055,-260.3035,18.5532,-92.1457,-42.8156,116.3382,-248.8966,-254.9988,9.7916,0.0012,-0.0039,-0.0057,0.0071,0.0,100.0,0.125,0.125,1.0,384.8249,0
18.346,117.7049,-260.9696,-262.0614,18.6828,-93.2066,-41.6644,116.8984,-251.685,-256.2692,10.9729,0.0003,0.0123,-0.0028,0.0126,0.0,100.0,0.125,0.125,1.0,388.8402,0
18.387,118.4851,-264.8754,-263.7697,18.748,-94.159,-40.4446,118.0386,-257.2216,-258.8852,9.0905,0.0052,-0.0016,0.0019,0.0057,0.0,100.0,0.125,0.125,1.0,392.8579,0
18.429,119.2665,-268.8183,-265.4257,18.7494,-94.9976,-39.1662,118.6021,-260.0707,-260.0743,10.2762,0.0024,0.0038,0.006,0.0075,0.0,100.0,0.125,0.125,1.0,396.8726,0
18.47,120.0465,-272.7935,-267.0274,18.6879,-95.7175,-37.8394,119.1649,-262.9412,-261.2284,11.4661,-0.0003,-0.0072,-0.0081,0.0109,0.0,100.0,0.125,0.125,1.0,400.8795,0
18.512,120.8226,-276.7958,-268.5729,18.5647,-96.3151,-36.4747,120.2856,-268.5523,-263.6284,9.6277,0.0037,-0.0005,0.0085,0.0093,0.0,100.0,0.125,0.125,1.0,404.8735,0
18.554,121.5921,-280.8202,-270.0608,18.3811,-96.7876,-35.0826,121.1445,-273.0791,-265.5286,8.9814,-0.0039,-0.0005,0.0044,0.0059,0.0,100.0,0.125,0.125,1.0,408.8501,0
18.595,122.3526,-284.8614,-271.4904,18.1389,-97.1328,-33.6738,121.6933,-275.9973,-266.5575,10.1656,0.0053,-0.0174,-0.0105,0.021,0.0,100.0,0.125,0.125,1.0,412.8048,0
18.637,123.1017,-288.914,-272.861,17.8396,-97.3497,-32.2592,122.4139,-279.9005,-267.8701,10.326,-0.0031,0.0005,0.0058,0.0066,0.0,100.0,0.125,0.125,1.0,416.7333,0
18.678,123.8371,-292.9727,-274.1728,17.4855,-97.438,-30.8493,123.3118,-284.5359,-269.6177,9.6023,0.0056,0.016,0.0028,0.0172,0.0,100.0,0.125,0.125,1.0,420.6317,0
18.72,124.5565,-297.0321,-275.4262,17.0789,-97.3982,-29.4549,123.8303,-287.465,-270.5192,10.7767,0.0007,0.0054,-0.0138,0.0148,0.0,100.0,0.125,0.125,1.0,424.4962,0
18.762,125.2579,-301.087,-276.622,16.6221,-97.2317,-28.0864,124.5039,-291.3666,-271.663,10.9383,0.0002,0.0145,-0.0098,0.0175,0.0,100.0,0.125,0.125,1.0,428.3233,0
18.803,125.9391,-305.1321,-277.7616,16.118,-96.9408,-26.7543,125.3558,-296.1052,-273.3069,10.0831,0.0016,-0.0021,-0.0005,0.0027,0.0,100.0,0.125,0.125,1.0,432.1101,0
18.845,126.5982,-309.1623,-278.8467,15.5696,-96.5285,-25.4684,125.8301,-299.0127,-274.0859,11.237,-0.0076,-0.0006,-0.0171,0.0187,0.0,100.0,0.125,0.125,1.0,435.8535,0
18.886,127.2336,-313.1725,-279.8795,14.9801,-95.9987,-24.2384,127.0931,-306.1136,-276.3653,7.8865,0.0014,-0.0072,-0.0018,0.0076,0.0,100.0,0.125,0.125,1.0,439.5512,0
18.928,127.8435,-317.1581,-280.8625,14.3531,-95.356,-23.0737,127.5309,-308.9867,-277.0677,9.015,-0.0006,0.0015,-0.0035,0.0039,0.0,100.0,0.125,0.125,1.0,443.2009,0
18.97,128.4265,-321.1145,-281.7986,13.6924,-94.6058,-21.983,127.9513,-311.8413,-277.7395,10.1338,-0.0012,-0.0018,-0.0033,0.0039,0.0,100.0,0.125,0.125,1.0,446.801,0
19.011,128.9813,-325.0372,-282.6912,13.0019,-93.7541,-20.9744,128.4837,-315.6141,-278.591,10.2886,-0.0015,0.0004,-0.0049,0.0051,0.0,100.0,0.125,0.125,1.0,450.35,0
19.053,129.5067,-328.9222,-283.5437,12.2859,-92.8075,-20.0554,128.861,-318.4156,-279.1989,11.3879,-0.0017,0.0029,0.0066,0.0074,0.0,100.0,0.125,0.125,1.0,453.8467,0
19.094,130.0018,-332.7658,-284.3602,11.5489,-91.7732,-19.2327,129.2186,-321.1906,-279.7831,12.4719,-0.006,-0.0049,0.0137,0.0158,0.0,100.0,0.125,0.125,1.0,457.2906,0
19.136,130.4658,-336.5644,-285.1447,10.7955,-90.6588,-18.5124,130.2356,-328.463,-281.761,8.7827,-0.0014,0.0008,0.0069,0.0071,0.0,100.0,0.125,0.125,1.0,460.6813,0
19.178,130.8981,-340.3149,-285.9016,10.0305,-89.4724,-17.8995,130.5429,-331.1638,-282.3018,9.8401,0.0003,0.0052,-0.0046,0.0069,0.0,100.0,0.125,0.125,1.0,464.0188,0
19.219,131.2984,-344.0145,-286.6355,9.2588,-88.2224,-17.3983,130.8295,-333.8318,-282.8271,10.8816,-0.0027,0.0019,0.0028,0.0043,0.0,100.0,0.125,0.125,1.0,467.3036,0
19.261,131.6664,-347.6607,-287.3512,8.4854,-86.9172,-17.0122,131.1795,-337.3357,-283.5084,11.0277,0.0029,-0.0018,0.0058,0.0068,0.0,100.0,0.125,0.125,1.0,470.5363,0
19.302,132.0023,-351.2514,-288.0535,7.7153,-85.5653,-16.7437,131.4177,-339.9219,-284.0087,12.0441,0.0015,-0.0074,0.0024,0.0079,0.0,100.0,0.125,0.125,1.0,473.7182,0
19.344,132.3063,-354.7849,-288.7473,6.9537,-84.1753,-16.5943,132.2097,-346.1339,-285.6402,9.1925,-0.0047,0.0092,-0.0008,0.0104,0.0,100.0,0.125,0.125,1.0,476.8505,0
19.386,132.5788,-358.2597,-289.4377,6.2054,-82.7558,-16.5648,132.4684,-349.4703,-286.3015,9.3328,0.0004,-0.0056,-0.0149,0.0159,0.0,100.0,0.125,0.125,1.0,479.9351,0
19.427,132.8206,-361.6749,-290.1295,5.4755,-81.315,-16.6552,132.6391,-351.9275,-286.7981,10.3026,-0.0028,-0.0017,-0.003,0.0045,0.0,100.0,0.125,0.125,1.0,482.9738,0
19.473,133.052,-365.3619,-290.8983,4.6995,-79.7151,-16.8922,132.8365,-355.1431,-287.4665,10.7818,0.0083,0.0096,-0.0039,0.0133,0.0,100.0,0.125,0.125,1.0,486.2663,0
19.515,133.2323,-368.6499,-291.6095,4.0235,-78.2553,-17.2311,133.2149,-359.5399,-288.5281,9.6171,-0.0041,0.0045,0.0008,0.0062,0.0,100.0,0.125,0.125,1.0,489.2165,0
19.556,133.385,-371.8771,-292.3375,3.3802,-76.7981,-17.6854,133.3211,-361.8653,-289.0533,10.537,0.0021,0.0035,-0.0073,0.0084,0.0,100.0,0.125,0.125,1.0,492.1287,0
19.598,133.5119,-375.0438,-293.087,2.7738,-75.3503,-18.2525,133.4364,-364.9048,-289.7745,10.6666,-0.004,-0.0036,0.0022,0.0058,0.0,100.0,0.125,0.125,1.0,495.0059,0
19.639,133.6143,-378.1506,-293.8626,2.2084,-73.9184,-18.9292,133.8903,-370.5639,-291.214,8.0405,0.0008,-0.002,0.0022,0.0031,0.0,100.0,0.125,0.125,1.0,497.8511,0
19.681,133.6942,-381.1981,-294.6689,1.6875,-72.5085,-19.7124,133.9468,-372.7603,-291.7965,8.9169,-0.0027,-0.0061,0.0142,0.0157,0.0,100.0,0.125,0.125,1.0,500.6677,0
19.723,133.7536,-384.1875,-295.5102,1.2148,-71.1264,-20.5982,134.0012,-375.6302,-292.6079,9.0395,-0.0024,0.0011,0.0086,0.009,0.0,100.0,0.125,0.125,1.0,503.459,0
19.764,133.7943,-387.1201,-296.3907,0.7935,-69.7771,-21.5829,134.0277,-377.7396,-293.2456,9.8964,-0.0045,0.0028,-0.0036,0.0064,0.0,100.0,0.125,0.125,1.0,506.2287,0
19.806,133.8188,-389.9973,-297.3144,0.4263,-68.4658,-22.6624,134.0434,-379.8129,-293.9111,10.7403,-0.0019,-0.0035,0.0002,0.004,0.0,100.0,0.125,0.125,1.0,508.9803,0
19.847,133.8292,-392.8208,-298.2852,0.116,-67.197,-23.8327,134.2801,-385.8053,-295.7761,7.4643,-0.0106,0.0088,0.0042,0.0144,0.0,100.0,0.125,0.125,1.0,511.7175,0
19.889,133.8281,-395.5925,-299.3068,-0.1351,-65.9752,-25.0896,134.277,-387.7994,-296.5187,8.289,0.0024,-0.0001,-0.0027,0.0036,0.0,100.0,0.125,0.125,1.0,514.4443,0
19.931,133.8179,-398.3144,-300.3826,-0.3249,-64.8043,-26.429,134.2678,-389.7611,-297.2962,9.1042,-0.0011,-0.002,0.0012,0.0025,0.0,100.0,0.125,0.125,1.0,517.1646,0
19.972,133.8013,-400.9888,-301.516,-0.4517,-63.6885,-27.8466,134.2486,-392.3285,-298.3903,9.218,0.0031,0.0048,-0.0083,0.0101,0.0,100.0,0.125,0.125,1.0,519.8823,0
20.014,133.7804,-403.62,-302.7083,-0.5495,-62.8366,-29.133,134.2309,-394.2203,-299.2559,10.0238,-0.0016,-0.0042,0.0073,0.0086,0.0,100.0,0.125,0.125,1.0,522.6017,0
20.055,133.7545,-406.2315,-303.9399,-0.6794,-62.5435,-29.9112,134.3642,-397.961,-300.6438,8.924,0.0062,-0.0014,-0.0113,0.013,0.0,100.0,0.125,0.125,1.0,525.3292,0
20.097,133.7234,-408.831,-305.2043,-0.8021,-62.2636,-30.7031,134.3319,-400.4597,-301.865,9.0333,0.0038,-0.0047,-0.0056,0.0082,0.0,100.0,0.125,0.125,1.0,528.0669,0
20.139,133.6873,-411.4192,-306.502,-0.9179,-61.9974,-31.5083,134.3757,-403.9867,-303.3508,8.1022,-0.0041,0.0009,-0.0031,0.0052,0.0,100.0,0.125,0.125,1.0,530.8154,0
20.18,133.6465,-413.9966,-307.8336,-1.0268,-61.7454,-32.3268,134.3464,-405.8472,-304.315,8.9041,0.0007,0.0026,-0.0049,0.0056,0.0,100.0,0.125,0.125,1.0,533.5755,0
20.222,133.6014,-416.5638,-309.1996,-1.1289,-61.5082,-33.1584,134.3029,-408.3175,-305.6352,9.011,0.0012,0.0003,0.0034,0.0036,0.0,100.0,0.125,0.125,1.0,536.3481,0
20.263,133.5521,-419.1215,-310.6005,-1.2245,-61.2865,-34.0028,134.3274,-412.8528,-307.6698,6.9632,-0.0032,0.0005,0.0038,0.005,0.0,100.0,0.125,0.125,1.0,539.1338,0
20.305,133.499,-421.6703,-312.0368,-1.3137,-61.0809,-34.8598,134.2893,-414.6904,-308.7097,7.7726,-0.0045,0.0016,-0.0026,0.0054,0.0,100.0,0.125,0.125,1.0,541.9336,0
20.347,133.4424,-424.211,-313.5092,-1.3967,-60.892,-35.7293,134.235,-417.1322,-310.1325,7.8828,-0.0013,-0.0145,0.0038,0.015,0.0,100.0,0.125,0.125,1.0,544.7482,0
20.388,133.3824,-426.7442,-315.0181,-1.4739,-60.7207,-36.6108,134.1917,-418.9578,-311.2272,8.6979,0.0004,0.0024,0.0073,0.0077,0.0,100.0,0.125,0.125,1.0,547.5785,0
20.43,133.3193,-429.2706,-316.564,-1.5455,-60.5675,-37.5041,134.1464,-420.779,-312.3458,9.5176,0.0014,-0.0099,0.0001,0.01,0.0,100.0,0.125,0.125,1.0,550.4255,0
20.471,133.2534,-431.7911,-318.1474,-1.6119,-60.4334,-38.4088,134.1035,-424.7623,-314.5497,7.9417,0.0011,0.003,-0.0004,0.0032,0.0,100.0,0.125,0.125,1.0,553.2899,0
20.513,133.1848,-434.3065,-319.7687,-1.6734,-60.3191,-39.3244,134.0554,-426.5777,-315.7249,8.7661,0.0006,0.0004,-0.0013,0.0015,0.0,100.0,0.125,0.125,1.0,556.1728,0
20.555,133.1137,-436.8176,-321.4284,-1.7304,-60.2255,-40.2503,134.0058,-428.3901,-316.9251,9.5968,0.0016,0.0012,0.0028,0.0034,0.0,100.0,0.125,0.125,1.0,559.075,0
20.596,133.0404,-439.3252,-323.1269,-1.7834,-60.1533,-41.1861,133.9532,-433.3385,-319.8098,6.9048,0.0023,0.0052,-0.0046,0.0073,0.0,100.0,0.125,0.125,1.0,561.9976,0
20.638,132.965,-441.8304,-324.8646,-1.8327,-60.1033,-42.1309,133.8988,-435.1457,-321.0688,7.7437,0.0066,0.0017,0.0058,0.009,0.0,100.0,0.125,0.125,1.0,564.9414,0
20.679,132.8875,-444.334,-326.6419,-1.8789,-60.0765,-43.0841,133.8432,-436.9519,-322.3535,8.5907,-0.0044,-0.0007,0.0094,0.0105,0.0,100.0,0.125,0.125,1.0,567.9075,0
20.721,132.8082,-446.8371,-328.459,-1.9225,-60.0736,-44.0448,133.7671,-439.3593,-324.1066,8.7051,-0.001,0.0028,-0.001,0.0031,0.0,100.0,0.125,0.125,1.0,570.8968,0
20.763,132.7272,-449.3405,-330.3164,-1.9639,-60.0953,-45.012,133.7086,-441.1652,-325.4518,9.5637,0.0043,0.0021,0.0031,0.0057,0.0,100.0,0.125,0.125,1.0,573.9104,0
20.804,132.6444,-451.8455,-332.2141,-2.0038,-60.1423,-45.9847,133.6587,-445.4824,-328.2382,7.5714,-0.0061,0.0054,0.0029,0.0086,0.0,100.0,0.125,0.125,1.0,576.9492,0
20.846,132.56,-454.353,-334.1525,-2.0425,-60.2154,-46.9618,133.5793,-447.8956,-330.1084,7.6871,0.0024,0.0043,-0.0016,0.0052,0.0,100.0,0.125,0.125,1.0,580.0142,0
20.887,132.4741,-456.8642,-336.1317,-2.0808,-60.3151,-47.942,133.5185,-449.7081,-331.5419,8.5655,0.0034,-0.0044,-0.003,0.0063,0.0,100.0,0.125,0.125,1.0,583.1065,0
20.929,132.3865,-459.3801,-338.1518,-2.1191,-60.4419,-48.9242,133.4567,-451.5236,-333.0018,9.4548,0.0005,0.0015,0.0029,0.0033,0.0,100.0,0.125,0.125,1.0,586.2269,0
20.971,132.2973,-461.902,-340.2129,-2.158,-60.5964,-49.9069,133.3813,-455.5116,-335.9071,7.7815,-0.0002,0.0051,0.0101,0.0113,0.0,100.0,0.125,0.125,1.0,589.3765,0
21.012,132.2065,-464.4309,-342.3148,-2.198,-60.7788,-50.8886,133.3175,-457.338,-337.4305,8.6834,0.0017,0.0027,0.0005,0.0032,0.0,100.0,0.125,0.125,1.0,592.5561,0
21.054,132.1139,-466.9681,-344.4576,-2.2398,-60.9894,-51.868,133.2526,-459.1697,-338.9804,9.5975,-0.0,-0.0102,-0.0013,0.0103,0.0,100.0,0.125,0.125,1.0,595.7667,0
21.095,132.0196,-469.5147,-346.6412,-2.2838,-61.2284,-52.8434,133.1279,-463.0322,-342.0242,8.0353,0.0091,-0.0036,-0.0061,0.0115,0.0,100.0,0.125,0.125,1.0,599.0092,0
